2004-NAME-1086137332,41.73296669,-49.94775660,3759.259,"1086137332 framegrab -> 1086137332.tif","NOAA 2004 Dive N"
2004-NAME-1086137350,41.73296946,-49.94776068,3758.819,"1086137350 framegrab -> 1086137350.tif","NOAA 2004 Dive N"
2004-NAME-1086137428,41.73298149,-49.94777837,3761.185,"1086137428 framegrab -> 1086137428.tif","NOAA 2004 Dive N"
2004-NAME-1086137448,41.73298457,-49.94778290,3760.649,"1086137448 framegrab -> 1086137448.tif","NOAA 2004 Dive N"
2004-NAME-1086137454,41.73298549,-49.94778426,3760.447,"1086137454 framegrab -> 1086137454.tif","NOAA 2004 Dive N"
2004-NAME-1086137470,41.73298796,-49.94778789,3760.764,"1086137470 framegrab -> 1086137470.tif","NOAA 2004 Dive N"
2004-NAME-1086137476,41.73298888,-49.94778925,3760.853,"1086137476 framegrab -> 1086137476.tif","NOAA 2004 Dive N"
2004-NAME-1086137482,41.73298981,-49.94779061,3760.744,"1086137482 framegrab -> 1086137482.tif","NOAA 2004 Dive N"
2004-NAME-1086137490,41.73299104,-49.94779243,3760.911,"1086137490 framegrab -> 1086137490.tif","NOAA 2004 Dive N"
2004-NAME-1086137496,41.73299196,-49.94779379,3760.813,"1086137496 framegrab -> 1086137496.tif","NOAA 2004 Dive N"
2004-NAME-1086137514,41.73299474,-49.94779787,3760.482,"1086137514 framegrab -> 1086137514.tif","NOAA 2004 Dive N"
2004-NAME-1086137528,41.73299690,-49.94780105,3760.056,"1086137528 framegrab -> 1086137528.tif","NOAA 2004 Dive N"
2004-NAME-1086137542,41.73299905,-49.94780422,3760.161,"1086137542 framegrab -> 1086137542.tif","NOAA 2004 Dive N"
2004-NAME-1086137568,41.73300306,-49.94781012,3759.933,"1086137568 framegrab -> 1086137568.tif","NOAA 2004 Dive N"
2004-NAME-1086137576,41.73300429,-49.94781193,3759.750,"1086137576 framegrab -> 1086137576.tif","NOAA 2004 Dive N"
2004-NAME-1086137586,41.73300583,-49.94781420,3759.528,"1086137586 framegrab -> 1086137586.tif","NOAA 2004 Dive N"
2004-NAME-1086137604,41.73300861,-49.94781828,3759.740,"1086137604 Steering and plaques visible","NOAA 2004 Dive N"
2004-NAME-1086137646,41.73301508,-49.94782781,3760.708,"1086137646 framegrab -> 1086137646.tif","NOAA 2004 Dive N"
2004-NAME-1086137656,41.73301662,-49.94783007,3760.911,"1086137656 framegrab -> 1086137656.tif","NOAA 2004 Dive N"
2004-NAME-1086137672,41.73301909,-49.94783370,3761.257,"1086137672 framegrab -> 1086137672.tif","NOAA 2004 Dive N"
2004-NAME-1086137675,41.73301955,-49.94783438,3761.197,"1086137675 Plan is to move towards mast","NOAA 2004 Dive N"
2004-NAME-1086137694,41.73302248,-49.94783869,3760.470,"1086137694 framegrab -> 1086137694.tif","NOAA 2004 Dive N"
2004-NAME-1086137706,41.73302433,-49.94784141,3760.634,"1086137706 framegrab -> 1086137706.tif","NOAA 2004 Dive N"
2004-NAME-1086137748,41.73303080,-49.94785094,3759.739,"1086137748 Mast visible","NOAA 2004 Dive N"
2004-NAME-1086137772,41.73303450,-49.94785638,3760.367,"1086137772 framegrab -> 1086137772.tif","NOAA 2004 Dive N"
2004-NAME-1086137790,41.73303727,-49.94786046,3760.595,"1086137790 framegrab -> 1086137790.tif","NOAA 2004 Dive N"
2004-NAME-1086137802,41.73303912,-49.94786319,3760.960,"1086137802 framegrab -> 1086137802.tif","NOAA 2004 Dive N"
2004-NAME-1086137830,41.73304344,-49.94786954,3761.014,"1086137830 framegrab -> 1086137830.tif","NOAA 2004 Dive N"
